GENOME1	GENOME2	ANI(1->2)	ANI(2->1)	AF(1->2)	AF(2->1)
coassembly-bin.171.fna	POS2015-07-24-bin.67.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.72.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.73.fna	69.49	68.33	0.02	0.03
coassembly-bin.171.fna	POS2015-07-24-bin.79.fna	68.34	68.29	0.01	0.02
coassembly-bin.171.fna	POS2015-07-24-bin.80.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.81.fna	75.31	74.27	0.01	0.26
coassembly-bin.171.fna	POS2015-07-24-bin.84.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.85.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.87.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.9.fna	70.13	70.63	0.02	0.04
coassembly-bin.171.fna	POS2015-07-24-bin.93.fna	69.19	69.18	0.01	0.03
coassembly-bin.171.fna	POS2015-07-24-bin.96.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-07-24-bin.97.fna	61.94	63.25	0.01	0.06
coassembly-bin.171.fna	POS2015-08-06-bin.1.fna	69.85	68.82	0.04	0.03
coassembly-bin.171.fna	POS2015-08-06-bin.10.fna	60.72	66.11	0.01	0.00
coassembly-bin.171.fna	POS2015-08-06-bin.100.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.102.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.103.fna	63.40	57.55	0.01	0.14
coassembly-bin.171.fna	POS2015-08-06-bin.104.fna	60.34	61.84	0.02	0.04
coassembly-bin.171.fna	POS2015-08-06-bin.105.fna	71.38	71.14	0.01	0.01
coassembly-bin.171.fna	POS2015-08-06-bin.112.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.114.fna	53.59	64.94	0.02	0.00
coassembly-bin.171.fna	POS2015-08-06-bin.122.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.129.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.16.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.20.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.22.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.23.fna	64.97	69.67	0.02	0.04
coassembly-bin.171.fna	POS2015-08-06-bin.28.fna	73.89	73.95	0.02	0.03
coassembly-bin.171.fna	POS2015-08-06-bin.33.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.34.fna	99.42	99.08	0.62	0.60
coassembly-bin.171.fna	POS2015-08-06-bin.53.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.59.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.60.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.62.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.66.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.67.fna	67.76	68.97	0.02	0.02
coassembly-bin.171.fna	POS2015-08-06-bin.72.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.81.fna	0	0	0	0
coassembly-bin.171.fna	POS2015-08-06-bin.82.fna	92.04	92.40	0.00	0.00
coassembly-bin.171.fna	POS2015-08-06-bin.84.fna	74.94	74.74	0.01	0.49
coassembly-bin.171.fna	POS2015-08-06-bin.9.fna	63.67	66.52	0.03	0.04
coassembly-bin.171.fna	POS2015-08-06-bin.92.fna	55.15	67.71	0.03	0.05
coassembly-bin.171.fna	POS2015-08-06-bin.94.fna	65.64	68.79	0.02	0.04
coassembly-bin.171.fna	POS2015-08-06-bin.99.fna	71.58	72.51	0.02	0.02
coassembly-bin.171.fna	coassembly-bin.102.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.109.fna	69.79	69.59	0.02	0.05
coassembly-bin.171.fna	coassembly-bin.111.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.112.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.118.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.13.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.130.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.132.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.133.fna	69.30	68.29	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.134.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.146.fna	58.79	68.98	0.04	0.03
coassembly-bin.171.fna	coassembly-bin.149.fna	64.96	64.81	0.01	0.02
coassembly-bin.171.fna	coassembly-bin.15.fna	68.56	69.14	0.01	0.01
coassembly-bin.171.fna	coassembly-bin.150.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.151.fna	59.71	65.70	0.02	0.05
coassembly-bin.171.fna	coassembly-bin.156.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.158.fna	67.75	67.78	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.166.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.168.fna	64.34	66.67	0.03	0.03
coassembly-bin.171.fna	coassembly-bin.172.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.177.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.178.fna	63.40	66.55	0.02	0.18
coassembly-bin.171.fna	coassembly-bin.18.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.180.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.181.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.184.fna	67.47	67.03	0.01	0.05
coassembly-bin.171.fna	coassembly-bin.185.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.191.fna	67.74	68.17	0.02	0.02
coassembly-bin.171.fna	coassembly-bin.194.fna	62.11	66.05	0.01	0.01
coassembly-bin.171.fna	coassembly-bin.195.fna	68.75	68.40	0.01	0.04
coassembly-bin.171.fna	coassembly-bin.197.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.200.fna	65.69	68.85	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.29.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.3.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.30.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.34.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.35.fna	69.51	69.31	0.02	0.04
coassembly-bin.171.fna	coassembly-bin.37.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.38.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.39.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.4.fna	69.90	70.08	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.47.fna	51.57	63.90	0.02	0.04
coassembly-bin.171.fna	coassembly-bin.49.fna	68.79	68.87	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.50.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.51.fna	70.21	68.26	0.01	0.15
coassembly-bin.171.fna	coassembly-bin.58.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.61.fna	69.58	60.85	0.02	0.04
coassembly-bin.171.fna	coassembly-bin.62.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.65.fna	85.36	75.40	0.02	0.01
coassembly-bin.171.fna	coassembly-bin.67.fna	63.87	70.12	0.02	0.03
coassembly-bin.171.fna	coassembly-bin.71.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.76.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.77.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.81.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.85.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.86.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.88.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.89.fna	69.67	69.57	0.01	0.04
coassembly-bin.171.fna	coassembly-bin.91.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.93.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.94.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.95.fna	0	0	0	0
coassembly-bin.171.fna	coassembly-bin.97.fna	0	0	0	0
coassembly-bin.172.fna	POS2015-07-16-bin.105.fna	0	0	0	0
coassembly-bin.172.fna	POS2015-07-24-bin.85.fna	0	0	0	0
coassembly-bin.172.fna	POS2015-08-06-bin.10.fna	62.32	67.44	0.01	0.00
coassembly-bin.172.fna	POS2015-08-06-bin.100.fna	0	0	0	0
coassembly-bin.172.fna	POS2015-08-06-bin.112.fna	0	0	0	0
coassembly-bin.172.fna	POS2015-08-06-bin.20.fna	80.75	80.66	0.32	0.34
coassembly-bin.172.fna	POS2015-08-06-bin.99.fna	62.89	63.08	0.01	0.01
coassembly-bin.172.fna	coassembly-bin.197.fna	0	0	0	0
coassembly-bin.172.fna	coassembly-bin.49.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.100.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.105.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.109.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.115.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.116.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.22.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.36.fna	70.44	68.87	0.00	0.00
coassembly-bin.177.fna	POS2015-07-16-bin.38.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.41.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.42.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.43.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.45.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.49.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.51.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.54.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.55.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.6.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.74.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.77.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.78.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.79.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.83.fna	99.99	99.99	0.84	0.83
coassembly-bin.177.fna	POS2015-07-16-bin.94.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-16-bin.99.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.101.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.113.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.114.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.115.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.118.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.119.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.122.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.124.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.15.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.24.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.29.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.38.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.40.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.42.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.43.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.45.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.49.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.5.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.51.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.52.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.53.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.54.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.55.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.57.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.59.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.65.fna	100.00	100.00	0.82	0.83
coassembly-bin.177.fna	POS2015-07-24-bin.67.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.72.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.73.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.79.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.80.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.84.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.85.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.87.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.9.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.96.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-07-24-bin.97.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.10.fna	61.38	63.17	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.100.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.102.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.103.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.104.fna	57.15	66.91	0.01	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.105.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.112.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.114.fna	61.00	67.15	0.01	0.01
coassembly-bin.177.fna	POS2015-08-06-bin.122.fna	100.00	100.00	0.80	0.80
coassembly-bin.177.fna	POS2015-08-06-bin.129.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.20.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.22.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.23.fna	60.08	66.50	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.33.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.34.fna	62.67	62.29	0.01	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.53.fna	60.71	65.58	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.59.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.60.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.67.fna	60.73	68.37	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.81.fna	61.92	71.39	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.84.fna	0	0	0	0
coassembly-bin.177.fna	POS2015-08-06-bin.9.fna	61.08	67.88	0.00	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.92.fna	62.62	47.99	0.02	0.00
coassembly-bin.177.fna	POS2015-08-06-bin.94.fna	60.21	63.43	0.00	0.01
coassembly-bin.177.fna	POS2015-08-06-bin.99.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.102.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.109.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.111.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.112.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.118.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.13.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.132.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.133.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.134.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.150.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.151.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.156.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.158.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.168.fna	63.13	64.46	0.02	0.01
coassembly-bin.177.fna	coassembly-bin.172.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.18.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.180.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.184.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.185.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.191.fna	62.78	67.54	0.00	0.00
coassembly-bin.177.fna	coassembly-bin.195.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.197.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.200.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.29.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.34.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.35.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.37.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.39.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.4.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.47.fna	68.51	69.21	0.00	0.00
coassembly-bin.177.fna	coassembly-bin.49.fna	69.63	68.89	0.00	0.00
coassembly-bin.177.fna	coassembly-bin.50.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.51.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.58.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.61.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.62.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.65.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.71.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.77.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.81.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.85.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.86.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.88.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.89.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.91.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.93.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.94.fna	0	0	0	0
coassembly-bin.177.fna	coassembly-bin.95.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.100.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.105.fna	100.00	100.00	0.75	0.73
coassembly-bin.178.fna	POS2015-07-16-bin.107.fna	71.27	71.23	0.05	0.03
coassembly-bin.178.fna	POS2015-07-16-bin.109.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.112.fna	68.44	53.93	0.25	0.16
coassembly-bin.178.fna	POS2015-07-16-bin.113.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.115.fna	78.84	67.22	0.01	0.01
coassembly-bin.178.fna	POS2015-07-16-bin.116.fna	51.96	68.09	0.12	0.00
coassembly-bin.178.fna	POS2015-07-16-bin.14.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.22.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.36.fna	66.93	65.84	0.18	0.03
coassembly-bin.178.fna	POS2015-07-16-bin.38.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.41.fna	69.12	66.59	0.19	0.03
coassembly-bin.178.fna	POS2015-07-16-bin.42.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.43.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.45.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.46.fna	69.97	67.48	0.06	0.03
coassembly-bin.178.fna	POS2015-07-16-bin.49.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.51.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.54.fna	46.30	52.97	0.14	0.05
coassembly-bin.178.fna	POS2015-07-16-bin.55.fna	57.39	65.22	0.27	0.12
coassembly-bin.178.fna	POS2015-07-16-bin.6.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.74.fna	69.99	69.36	0.04	0.01
coassembly-bin.178.fna	POS2015-07-16-bin.77.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.78.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.79.fna	47.31	66.19	0.12	0.05
coassembly-bin.178.fna	POS2015-07-16-bin.8.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.83.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.91.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.92.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.93.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.94.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-16-bin.99.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.101.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.104.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.113.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.114.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.115.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.118.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.119.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.122.fna	58.74	71.49	0.06	0.02
coassembly-bin.178.fna	POS2015-07-24-bin.124.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.13.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.15.fna	48.12	66.90	0.16	0.02
coassembly-bin.178.fna	POS2015-07-24-bin.2.fna	67.38	71.76	0.15	0.15
coassembly-bin.178.fna	POS2015-07-24-bin.24.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.29.fna	54.28	69.29	0.13	0.03
coassembly-bin.178.fna	POS2015-07-24-bin.38.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.4.fna	64.96	60.77	0.16	0.13
coassembly-bin.178.fna	POS2015-07-24-bin.40.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.42.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.43.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.45.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.49.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.5.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.51.fna	49.27	63.13	0.16	0.08
coassembly-bin.178.fna	POS2015-07-24-bin.52.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.53.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.54.fna	69.19	59.31	0.17	0.14
coassembly-bin.178.fna	POS2015-07-24-bin.55.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.57.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.59.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.65.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.66.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.67.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.72.fna	52.13	56.20	0.13	0.01
coassembly-bin.178.fna	POS2015-07-24-bin.73.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.79.fna	73.53	73.70	0.02	0.02
coassembly-bin.178.fna	POS2015-07-24-bin.80.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.84.fna	79.61	76.47	0.14	0.08
coassembly-bin.178.fna	POS2015-07-24-bin.85.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.87.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.9.fna	69.49	67.74	0.05	0.03
coassembly-bin.178.fna	POS2015-07-24-bin.93.fna	59.74	60.19	0.24	0.06
coassembly-bin.178.fna	POS2015-07-24-bin.96.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-07-24-bin.97.fna	100.00	100.00	0.80	0.77
coassembly-bin.178.fna	POS2015-08-06-bin.1.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.10.fna	62.51	67.75	0.13	0.00
coassembly-bin.178.fna	POS2015-08-06-bin.100.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.102.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.103.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.104.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.105.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.112.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.114.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.122.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.129.fna	66.89	55.62	0.08	0.18
coassembly-bin.178.fna	POS2015-08-06-bin.20.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.22.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.23.fna	61.50	73.04	0.13	0.02
coassembly-bin.178.fna	POS2015-08-06-bin.28.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.33.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.34.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.53.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.59.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.60.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.62.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.67.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.72.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.81.fna	72.17	71.42	0.03	0.05
coassembly-bin.178.fna	POS2015-08-06-bin.82.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.84.fna	0	0	0	0
coassembly-bin.178.fna	POS2015-08-06-bin.9.fna	51.26	63.26	0.14	0.05
coassembly-bin.178.fna	POS2015-08-06-bin.92.fna	71.70	72.08	0.03	0.03
coassembly-bin.178.fna	POS2015-08-06-bin.94.fna	70.69	71.51	0.02	0.02
coassembly-bin.178.fna	POS2015-08-06-bin.99.fna	66.02	67.70	0.02	0.01
coassembly-bin.178.fna	coassembly-bin.102.fna	0	0	0	0
